"produto_id","fabrica_id","referencia_anonima","linha_id","familia_id","linha_descricao","familia_descricao"
1936754,158,"REF-8c01e414e0749eda43055935bf6ed173",933,5370,"REFRIGERADOR","REFRIGERADOR"
1939078,158,"REF-30ff587b4e7ff5d275128ac4869bbfa4",933,5370,"REFRIGERADOR","REFRIGERADOR"
1939079,158,"REF-1fcdc5d61e344a58cb0d0ea036abf47d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943091,158,"REF-b0dc588111bc4db247286ba558bb8275",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943453,158,"REF-f61fc6e5bf35662ab94a14fe4f131f62",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943454,158,"REF-e6e2f646d312d3e942f6cb05ac9cf73c",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943699,158,"REF-a93e3d335496b1c404fdf0a8b95e03e4",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943700,158,"REF-3309fedf4dc9998f3ae520fbe5bad872",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943701,158,"REF-c6e78fcd6b92b5df4f7b90b27ed384cd",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943702,158,"REF-7bba8dbc8745e68887b97653f7ea1190",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943774,158,"REF-388f4ec9263fb3589a0f3124e9673a07",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943775,158,"REF-2a2df0ddf0999c37c8cd32de38a1f700",933,5370,"REFRIGERADOR","REFRIGERADOR"
1943834,158,"REF-7a1e8cbbfcb69340d334bcaba0f2b664",933,5370,"REFRIGERADOR","REFRIGERADOR"
1948285,158,"REF-50bb8920c7c16e431b6caba8683dc8b8",933,5370,"REFRIGERADOR","REFRIGERADOR"
1948556,158,"REF-c0ca7dd507a922a946b752324c4f6a88",933,5370,"REFRIGERADOR","REFRIGERADOR"
1949522,158,"REF-00f36a130bb807e53944743d3c7ba597",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953974,158,"REF-912f78abca4b0e07107e033e176c4e27",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953977,158,"REF-a0ccfa73ca77247588d4df825ab3641d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953978,158,"REF-8fd542cf5e4a94cc4e610b3fa036c8ec",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953979,158,"REF-cdffe0286ca1dd5133624a0d4b8862d4",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953990,158,"REF-4f0914cbf658bed0f5b8c48a64ec9003",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953991,158,"REF-6b132bcbd212b350a0e25d084733024a",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953992,158,"REF-72c3af804a4e9139aea07463da2117f8",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953993,158,"REF-ed2f0a54f0bcb37538f638ff1d9004a8",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953995,158,"REF-ae8079351a88a5f55010649ce6761398",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953996,158,"REF-2a4e076c389a75e25df978f8e0b12720",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953997,158,"REF-b143945dcdccc21b40e9d9d33d1105cb",933,5370,"REFRIGERADOR","REFRIGERADOR"
1953998,158,"REF-17962345104c6b5fba8276ef13bd5103",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954000,158,"REF-a14f532f1bcf6bd865eda64ca310b943",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954001,158,"REF-320b0629164f93ed2b3cd07024ad386d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954002,158,"REF-c1cd146e57c73cd5b26a00b0df02ad29",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954006,158,"REF-d53323be953d7554fea78cd8188ce72b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954008,158,"REF-1395bbd055b4b0af1e0872d8de8066ae",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954009,158,"REF-f5da6be682f47dba10bd01e925cbd584",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954010,158,"REF-03abdafcf400ce9d83590ce1c622c9fb",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954011,158,"REF-b1de30b6c9c4038f4c619c9eda6483f1",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954013,158,"REF-eb73215ef004590836a07e20916719c0",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954014,158,"REF-f3ca3bb85547d19fae6170e98b273214",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954015,158,"REF-11689c1fbed3b6ebac401bdde7a10aa3",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954016,158,"REF-e60328a7affaeabd60a05195a264da0b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954017,158,"REF-8fb13a8310e7099aefb973324b337293",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954018,158,"REF-3b28ca23b4aaa2709ab4be4cf74f9e3e",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954019,158,"REF-b9066c322dc820beb92144fb08f11524",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954020,158,"REF-f1aa40ec4016e866b2c21b62a00fcfd4",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954021,158,"REF-52a0274d4326b3dd1d21ad810c601550",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954022,158,"REF-d072ac69727f2bc7d2d0cc1df3d832e6",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954023,158,"REF-fe3632b451969527f0ede9e2a4c44de5",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954025,158,"REF-474402ccc24af40333b8c2f3ea23fb5b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954026,158,"REF-d2e36aabf9e937025ac727056fba99ac",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954027,158,"REF-0afaee49e72f12dc2f84326244a337f5",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954028,158,"REF-7e65d245460f2909bf437fcd91edce89",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954029,158,"REF-2391351c7d18679fce8662599b218b39",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954030,158,"REF-c8e5a3d033c02edde8ab6a2b918f75d4",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954031,158,"REF-1a8ffdd1f48569d1a42835cad864f75d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954032,158,"REF-b7791804244f6cab38c703b52995cc0e",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954033,158,"REF-8ae02adba70f8a5580d4416ba070fd81",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954035,158,"REF-68275405150e9e97789c4a04285db7f9",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954036,158,"REF-c5a86ff9a3bc3dce0714bf7c7da46c52",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954037,158,"REF-fa5afdeae133f9daecf923f851f24ea9",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954038,158,"REF-2c5b7ba6cf0eeb44833198fcc3dab665",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954039,158,"REF-d52bbca48fce86ee5c3341c03535b93e",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954040,158,"REF-b2c402e7db4eda5f812882ace3332853",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954041,158,"REF-2192934509e4bb7a01b829afafb587a3",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954042,158,"REF-8efa955a2e38b83a4182766a8bc84b65",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954044,158,"REF-dca23982acfd0e0e4d4bab5ae2f827bf",933,5370,"REFRIGERADOR","REFRIGERADOR"
1954045,158,"REF-f6d5643caf5f11e04d546d3a6cd74991",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958316,158,"REF-fdc9258f740fa9bccaf71eedca129c29",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958371,158,"REF-669e57362242ba245dbf62ec52112689",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958692,158,"REF-ee2332481d1ccd7b8baf70bb96e6de91",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958694,158,"REF-b3c21f715e5be1afa890be587a706afd",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958695,158,"REF-616c42ce87eafeadd428ead11706d43a",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958696,158,"REF-e038970091d0c37093291f618f48c964",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958697,158,"REF-aa13348034c1a97f79551e066e254403",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958698,158,"REF-3aa16d152927dd41e159d7466cdbcb3f",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958699,158,"REF-77857be3ab3be87048ae6597532015a0",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958700,158,"REF-68b2b72a055b1b9f93a583d30e8f724d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958701,158,"REF-ff9635cb7ca06f58976e2812d78a9c84",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958702,158,"REF-aa04c6b2acfc4f36af674be4679528ef",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958703,158,"REF-abba54a16391241cfcc8c11c81380610",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958704,158,"REF-f4b8e4b38f1839729c141081f5ca2ee7",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958705,158,"REF-070d043795a0558e966a56a9147b6518",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958706,158,"REF-0024d8f3259678b630399331e733bb0b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958707,158,"REF-7add8b04b4b9039868f8cc08279d52ee",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958708,158,"REF-c48a39a837e03b9a6a72dd2b820c7428",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958709,158,"REF-cf4d30cc2168f7aee6c56752469414c7",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958710,158,"REF-a55225bb96da472ac1eb69b435b41670",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958711,158,"REF-95f1714f890319ac62ae97396a810808",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958712,158,"REF-3d45f806c19d25818d663dc1d7840397",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958713,158,"REF-a40175672c277e2e2a0710e1d23120f9",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958714,158,"REF-8080005bf51c253dc58b6456a80c0661",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958715,158,"REF-3885e2ecc4b8dafec621c1c0b4c38f34",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958716,158,"REF-fe340512c64bad4e43dfd2800748dc5d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958717,158,"REF-5e4f55b54e345209fa365436703b8f27",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958718,158,"REF-258010d9fdad857f97e9387c5273a80c",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958719,158,"REF-3292ad9cef6be976eae17725689541fe",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958726,158,"REF-9486730aa5dbdc2f82762c343ad559e2",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958727,158,"REF-723ebaa5640bbfb529929c40e318d6c2",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958728,158,"REF-15ff88132a9b146bfe1187a4d458b68a",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958729,158,"REF-d30638cedf6fcb4fd9a7aaf081618f6d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958730,158,"REF-d94fd902f144cb5221b81af63779b371",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958731,158,"REF-944370201d7705c6a441e4f920e43f2f",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958732,158,"REF-af5f9aa99393f01a8fc851d8f372ae1c",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958733,158,"REF-734fa0871afe078e34dba4cff35f65aa",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958734,158,"REF-4378ba8800b9c3aebed4c1df56f903c5",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958735,158,"REF-d8b9f44cae92f45547c717aede08b711",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958736,158,"REF-80d6fae2d4024b1ba44ad5c122c400cc",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958738,158,"REF-e767bf71547a28dc061be152aa1fc1fd",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958739,158,"REF-a959a86316f342959160d5def0cf01fd",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958741,158,"REF-7c298ec771e092d005b66d204e351b92",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958742,158,"REF-265273dce387f6fb40d3b5b01264f708",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958743,158,"REF-3812165c3de4d29e062d21ef848c60ac",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958744,158,"REF-ea94f108c72490e207e450272d361a4b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958745,158,"REF-7f01b76b9107c0374007f40923f907ae",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958746,158,"REF-e462603247cf7062403b9d38bd7a1279",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958747,158,"REF-cfa3dbbadc0f78eebc0365fc56dbdb4c",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958748,158,"REF-427bb03e806f1e4aad239a8106dbba53",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958749,158,"REF-a70c75a08977e6df5435c407c0af72bd",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958750,158,"REF-d29c0c79e7585492afdb126af0de1313",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958751,158,"REF-5b3502d0182944455d55a93434fe0d85",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958752,158,"REF-9ef4db4b6d6bd376a3589356c78fb518",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958753,158,"REF-5720c0656e61ed7274c86a0515cf9480",933,5370,"REFRIGERADOR","REFRIGERADOR"
1958754,158,"REF-d7a83d3e5bf5db52d92f89c89bbf620c",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960146,158,"REF-13d5c81f31d5f047441b7ede97bfce01",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960147,158,"REF-07786b6267d072c0ea3688c42e364848",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960148,158,"REF-d706110b8d1d04f3f751e1b4a3dcb755",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960149,158,"REF-027299e6e95bd251b215bb55533db3e7",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960150,158,"REF-dfcd744607c1bd7051121cac997a0074",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960151,158,"REF-80783c5cadccfdc8d4728d91ea637f03",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960152,158,"REF-2f9665ceb2e594c761906a967d32ef4a",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960177,158,"REF-be0ecf67a5d4c93dcfac4126258fd6f2",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960178,158,"REF-401545b7558e6342c5b3cf7f59004379",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960179,158,"REF-e65157b97732ff5fb725167685c42b50",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960180,158,"REF-6bc5d14f819aed4d2836bba5634bdaad",933,5370,"REFRIGERADOR","REFRIGERADOR"
1960181,158,"REF-7dc2ed32b5808eb8cf274ba3d4a91a56",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961227,158,"REF-f976de1d50bda3cc985fc4d501f5f5ff",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961228,158,"REF-f46184418fd195bc4609f8d27d87e96c",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961229,158,"REF-40bba01114ee0d2a62298e39841946ac",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961230,158,"REF-9c16d372da32b3b1da1c7073aaf983a5",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961246,158,"REF-b39d4a5e61c688dd87e0d3c666d4f6de",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961483,158,"REF-68d49ed71f4d3b4cdd0146b6ca374ba0",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961484,158,"REF-018a622af303e77ee6787d1ccbe08c04",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961485,158,"REF-634331e2172f5f982f4d8d0b9c727e72",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961486,158,"REF-1a42cd9d22fd3e6e52ea274e543649d6",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961567,158,"REF-db57cda768b87064a97a77bbe0da02ad",933,5370,"REFRIGERADOR","REFRIGERADOR"
1961568,158,"REF-594fbcca6bbbac9fe681c951751c2478",933,5370,"REFRIGERADOR","REFRIGERADOR"
1962461,158,"REF-359092e0fd5b1d076d8facf14e2613d3",933,5370,"REFRIGERADOR","REFRIGERADOR"
1962462,158,"REF-79f53dfc8e1c77d3d49e1afe40bce84c",933,5370,"REFRIGERADOR","REFRIGERADOR"
1962800,158,"REF-a869fb153f3b758a41967188e54c5c69",933,5370,"REFRIGERADOR","REFRIGERADOR"
1962908,158,"REF-38d0de33f0802137af35e1f722d640e7",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963160,158,"REF-84792e5bf635444aebb8321644f80348",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963171,158,"REF-b51e9298da6d2e65eeffc29cf5ada930",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963172,158,"REF-9746e16356814ba647d3aa29e2d96b48",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963267,158,"REF-eef938d06d58c9fd5f894c3bc31aad5a",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963500,158,"REF-cff821fcab90bfefb333c3b90dc0dca9",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963501,158,"REF-0a498cded50b96d5d7503e97bdb6d825",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963502,158,"REF-84406d4afe43d05b068fdb628f0ff914",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963503,158,"REF-f32c26afc23fb028a83ebfa56a78b124",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963504,158,"REF-26578a20fc9daecee9d4fe2e40fd7f1f",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963505,158,"REF-af0794d4009995ccee0d7ada95fb6b71",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963506,158,"REF-4e963b86e490d9545719ec8369ad8f12",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963507,158,"REF-f61e03a533381fb50422af0ca222e499",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963508,158,"REF-5f2ae25833a87a594b957941302e2244",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963509,158,"REF-623f653d74e8873b8dcfdb2ca337446b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963577,158,"REF-abe3808cb9395d5b0f32a049a7fce5ef",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963614,158,"REF-597e44b91839168c2b3d650327362eea",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963615,158,"REF-cf55ba01b3595b1d9fc0486b2341ad8e",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963616,158,"REF-5062bfc68f2c2151f421d862d052bb37",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963617,158,"REF-f388d10b5f1d6ccadd2f06d027f5a140",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963618,158,"REF-b5d034f7fc1115199ad232975cc5b04d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963619,158,"REF-aa1ea3cd381dee937268e697561eadbb",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963620,158,"REF-a511097dd7641c9d1aea582925a5cbcc",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963621,158,"REF-8aeed937cb84eb8d52317f50ae605c46",933,5370,"REFRIGERADOR","REFRIGERADOR"
1963622,158,"REF-3d94bc7d6e1703f79f28bc3006d6769d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964936,158,"REF-6c92cb53d66eb15a69564eaaa8629102",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964937,158,"REF-802381b54b9b97ab470286346542f48a",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964938,158,"REF-42c6c203a040bf1d7c7bde547cacc127",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964939,158,"REF-dc0f351d65398f0009de0651e315cceb",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964940,158,"REF-be465f80a9f3714385d439432b62362f",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964941,158,"REF-b0383f8cc92413297563b454add89d5b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964942,158,"REF-85aff84dd1d6763a9690ada4f279b506",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964943,158,"REF-d0590ced6328100efe6fcb455db72c04",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964944,158,"REF-2690c93df4ac14cd72d396406b9e04ff",933,5370,"REFRIGERADOR","REFRIGERADOR"
1964945,158,"REF-0058ff0b8618acfe25cc59db880c7d93",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965279,158,"REF-ac2f540e31c500183b9686ae21fb3d8e",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965280,158,"REF-05626584e3fe3e3a16ca3633483be79f",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965281,158,"REF-80df1196a00a470ae513f6eb48588a32",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965282,158,"REF-cecb941902ab895648a1536e7f53eeca",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965283,158,"REF-a92f9c61cc2b04ccf4bc337b0be74e26",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965284,158,"REF-41f3006d8f7f5ba9f8e9d1138cb73360",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965285,158,"REF-117b8ec67b7bb57515e7f836680ad494",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965286,158,"REF-792d21b8c15db756080434a666040e29",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965501,158,"REF-46bc7780d99414e0fae91fc1edc71fdf",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965525,158,"REF-9f66454228bef6e5d300d895ce688e40",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965526,158,"REF-30672d0aef5c68d047ea5a0124acd03b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965530,158,"REF-ce87fa3997b103fc661a1b5f9b2eace2",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965531,158,"REF-95bc6123ea7f93210ec456c0307fe287",933,5370,"REFRIGERADOR","REFRIGERADOR"
1965532,158,"REF-b6895824825cb1b560ffd6a16d4deb79",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966070,158,"REF-c15d1616c71685b7b14c7a50d4fcd4d7",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966330,158,"REF-301ad30d6cc02833fd4f6fcada522a6f",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966335,158,"REF-85b8ed7f46122ba40fb69bd56b404f13",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966336,158,"REF-66158716c31a2fbb08bb6b98504be97b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966337,158,"REF-fb3c3115fe59e8955f9253a25a5e6b3d",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966338,158,"REF-2b2301d36cfb07d3f5f16e84a22cb767",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966339,158,"REF-6d2eb81dbc8bd75abe3edc382aca1e96",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966340,158,"REF-dd9c182f1ff2a43ad5abeaac8d53a3b2",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966341,158,"REF-5c14184799f9eec2e3ccfee5c01eda9f",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966342,158,"REF-ff3ad6ead533ae669be76a0b5d2a85e9",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966343,158,"REF-d0a3d5bdcff269c232d838a9ba956e7b",933,5370,"REFRIGERADOR","REFRIGERADOR"
1966344,158,"REF-b1a444ccf886569a226d0a9ee506c533",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077009,158,"REF-c38a9a3dfcf2d971d8f55c302a030a7b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077010,158,"REF-3376570777147428fc0a4e475210822e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077414,158,"REF-88f55e1770fcebc63ad352d6aed84c04",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077415,158,"REF-d46f9e5b8d483fa2cdd560f2efb2d4f0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077416,158,"REF-c79aee28c0c694f5f75f469ed0a0135b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077802,158,"REF-def4ecc0b0d45f2c4cd366630cf0ab5e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077809,158,"REF-16689f0d0e507e301b20bb7f2a81bfa0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077810,158,"REF-50e4261d9de85f649a6751290b3733e8",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077811,158,"REF-53c9f1280afcf41dcf4a47aa3b25dbd4",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077812,158,"REF-c91ee14f14347ad85e7878e273a85bc3",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077813,158,"REF-1bc2b8e6084f1068f65aa135b6555438",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077894,158,"REF-d2fc7d7095784510bd87d1d130689112",933,5370,"REFRIGERADOR","REFRIGERADOR"
2077895,158,"REF-9e9019f67e00b276faa4edd50ff9dcea",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078367,158,"REF-b58ff8d550583348fe779232f76897f4",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078368,158,"REF-5e49676067af48f75ceb2c12154aadf1",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078369,158,"REF-bc5cdb668b23a9102759d541c0365f99",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078370,158,"REF-69ac527cc43196b07e5c4ec35425d798",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078441,158,"REF-34367a44f873f7b329282b28b5f5bdd1",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078442,158,"REF-21336f2b5ad66c2fdc4048b8865b44bc",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078443,158,"REF-2f95a6e3b960d7cd1ea53abb115258f3",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078444,158,"REF-fdbc03de3befd8974f9de3f8d6e004ee",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078445,158,"REF-cc547fd0a1d3c81414c69167cc17f784",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078446,158,"REF-9464aff4f88f39d071ce03a415e7fbab",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078447,158,"REF-3765613754555553c4868899d0c6d4c1",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078448,158,"REF-bda3d464479046dfd2e0746f135496cc",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078597,158,"REF-3de72f88094b3dfecaba595433de9a14",933,5370,"REFRIGERADOR","REFRIGERADOR"
2078598,158,"REF-fcd34560da85794e864df802ec48b12d",933,5370,"REFRIGERADOR","REFRIGERADOR"
